metabolite,SampleID,flux,description
xtsn_m,SRR20999501,1.00E-06,xanthosine
btd_RR_m,SRR20999501,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR20999501,1.00E-06,Reduced riboflavin
ch4s_m,SRR20999501,1.00E-06,Methanethiol
ppi_m,SRR20999501,4.08E-06,Diphosphate
12ppd_S_m,SRR20999501,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR20999501,1.00E-06,L-cysteine
galur_m,SRR20999501,1.00E-06,D-Galacturonate
ac_m,SRR20999501,1.00E-06,acetate
2obut_m,SRR20999501,1.00E-06,2-Oxobutanoate
apio_D_m,SRR20999501,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR20999501,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR20999501,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR20999501,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR20999501,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR20999501,1.00E-06,Indole
acerA_m,SRR20999501,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR20999501,1.00E-06,formaldehyde
ispre_m,SRR20999501,1.00E-06,Isoprene
mqn7_m,SRR21232870,1.00E-06,Menaquinone 7
mqn8_m,SRR21232870,30.9497181,Menaquinone 8
h_m,SRR21232870,94.47568659,proton
h2s_m,SRR21232870,0.218677004,Hydrogen sulfide
so4_m,SRR21232870,0.642929918,sulfate
co2_m,SRR21232870,0.900264007,carbon dioxide
tma_m,SRR21232870,1.00E-06,trimethylamine
h2o_m,SRR21232870,2.994171494,Water
tmao_m,SRR21232870,0.644828476,Trimethylamine N-oxide
so3_m,SRR21232870,1.00E-06,Sulfite
tsul_m,SRR21232870,1.00E-06,thiosulfate(2-)
for_m,SRR21232870,1.00E-06,Formate
chol_m,SRR21232870,1.00E-06,Choline
o2_m,SRR21232870,1.00E-06,O2
diact_m,SRR21232870,1.00E-06,Diacetyl
ppa_m,SRR21232870,1.00E-06,propionate
h2_m,SRR21232870,1.00E-06,Hydrogen
xan_m,SRR21232870,0.552109195,Xanthine
lac_L_m,SRR21232870,1.00E-06,(S)-lactate
glyc_m,SRR21232870,1.00E-06,Glycerol
succ_m,SRR21232870,1.00E-06,Succinate
isocapr_m,SRR21232870,1.00E-06,Isocaproate
oxa_m,SRR21232870,1.00E-06,oxalate(2-)
glyclt_m,SRR21232870,1.00E-06,glycolate
pac_m,SRR21232870,0.028677066,phenylacetate
acald_m,SRR21232870,1.00E-06,acetaldehyde
actn_R_m,SRR21232870,1.00E-06,(R)-Acetoin
isobut_m,SRR21232870,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR21232870,1.00E-06,chorismate
hxan_m,SRR21232870,1.00E-06,Hypoxanthine
mnl_m,SRR21232870,1.00E-06,D-Mannitol
gcald_m,SRR21232870,1.00E-06,glycolaldehyde
fuc_L_m,SRR21232870,1.00E-06,L-fucose
bhb_m,SRR21232870,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR21232870,1.00E-06,Citrate
isoval_m,SRR21232870,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR21232870,0.096203536,Nicotinate
ura_m,SRR21232870,0.137527944,uracil
glyb_m,SRR21232870,1.00E-06,glycine betaine
rib_D_m,SRR21232870,1.00E-06,D-ribose
glcn_m,SRR21232870,1.00E-06,D-gluconate
3mop_m,SRR21232870,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR21232870,1.00E-06,Allantoin
inost_m,SRR21232870,1.00E-06,myo-inositol
phenol_m,SRR21232870,0.049184113,Phenol
mal_L_m,SRR21232870,1.00E-06,(S)-malate(2-)
phpyr_m,SRR21232870,1.00E-06,keto-phenylpyruvate
thymd_m,SRR21232870,1.00E-06,Thymidine
4hbz_m,SRR21232870,1.00E-06,4-hydroxybenzoate
etoh_m,SRR21232870,1.00E-06,ethanol
lald_L_m,SRR21232870,1.00E-06,(S)-lactaldehyde
ins_m,SRR21232870,1.00E-06,Inosine
but_m,SRR21232870,1.00E-06,butyrate
4hphac_m,SRR21232870,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR21232870,1.00E-06,Uridine
ocdca_m,SRR21232870,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR21232870,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR21232870,1.00E-06,Riboflavin
hdca_m,SRR21232870,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR21232870,1.00E-06,methanol
4hoxpacd_m,SRR21232870,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR21232870,1.00E-06,D-Arabinose
acac_m,SRR21232870,1.00E-06,acetoacetate
2hyoxplac_m,SRR21232870,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR21232870,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR21232870,1.00E-06,D-Fructose
fum_m,SRR21232870,1.00E-06,Fumarate
xtsn_m,SRR21232870,1.00E-06,xanthosine
btd_RR_m,SRR21232870,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR21232870,1.00E-06,Reduced riboflavin
ch4s_m,SRR21232870,1.00E-06,Methanethiol
ppi_m,SRR21232870,5.50E-06,Diphosphate
12ppd_S_m,SRR21232870,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR21232870,1.00E-06,L-cysteine
galur_m,SRR21232870,1.00E-06,D-Galacturonate
ac_m,SRR21232870,1.00E-06,acetate
2obut_m,SRR21232870,1.00E-06,2-Oxobutanoate
apio_D_m,SRR21232870,0.000800961,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR21232870,0.000533974,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR21232870,0.000533974,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR21232870,0.000533974,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR21232870,0.000533974,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR21232870,1.00E-06,Indole
acerA_m,SRR21232870,0.000266987,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR21232870,1.00E-06,formaldehyde
ispre_m,SRR21232870,1.00E-06,Isoprene
mqn7_m,SRR21232876,1.00E-06,Menaquinone 7
mqn8_m,SRR21232876,24.91767489,Menaquinone 8
h_m,SRR21232876,83.97465019,proton
h2s_m,SRR21232876,0.21766356,Hydrogen sulfide
so4_m,SRR21232876,1.00E-06,sulfate
co2_m,SRR21232876,0.98593034,carbon dioxide
tma_m,SRR21232876,1.00E-06,trimethylamine
h2o_m,SRR21232876,4.392731898,Water
tmao_m,SRR21232876,1.00E-06,Trimethylamine N-oxide
so3_m,SRR21232876,1.00E-06,Sulfite
tsul_m,SRR21232876,1.00E-06,thiosulfate(2-)
for_m,SRR21232876,1.00E-06,Formate
chol_m,SRR21232876,1.00E-06,Choline
o2_m,SRR21232876,0.529329894,O2
diact_m,SRR21232876,1.00E-06,Diacetyl
ppa_m,SRR21232876,1.00E-06,propionate
h2_m,SRR21232876,1.00E-06,Hydrogen
xan_m,SRR21232876,0.473940138,Xanthine
lac_L_m,SRR21232876,1.00E-06,(S)-lactate
glyc_m,SRR21232876,1.00E-06,Glycerol
succ_m,SRR21232876,1.00E-06,Succinate
isocapr_m,SRR21232876,1.00E-06,Isocaproate
oxa_m,SRR21232876,1.00E-06,oxalate(2-)
glyclt_m,SRR21232876,1.00E-06,glycolate
pac_m,SRR21232876,0.028825487,phenylacetate
acald_m,SRR21232876,1.00E-06,acetaldehyde
actn_R_m,SRR21232876,1.00E-06,(R)-Acetoin
isobut_m,SRR21232876,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR21232876,1.00E-06,chorismate
hxan_m,SRR21232876,1.00E-06,Hypoxanthine
mnl_m,SRR21232876,1.00E-06,D-Mannitol
gcald_m,SRR21232876,1.00E-06,glycolaldehyde
fuc_L_m,SRR21232876,1.00E-06,L-fucose
bhb_m,SRR21232876,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR21232876,1.00E-06,Citrate
isoval_m,SRR21232876,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR21232876,0.096243542,Nicotinate
ura_m,SRR21232876,0.205623502,uracil
glyb_m,SRR21232876,1.00E-06,glycine betaine
rib_D_m,SRR21232876,1.00E-06,D-ribose
glcn_m,SRR21232876,1.00E-06,D-gluconate
3mop_m,SRR21232876,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR21232876,1.00E-06,Allantoin
inost_m,SRR21232876,1.00E-06,myo-inositol
phenol_m,SRR21232876,1.00E-06,Phenol
mal_L_m,SRR21232876,1.00E-06,(S)-malate(2-)
phpyr_m,SRR21232876,1.00E-06,keto-phenylpyruvate
thymd_m,SRR21232876,1.00E-06,Thymidine
4hbz_m,SRR21232876,0.045574835,4-hydroxybenzoate
etoh_m,SRR21232876,1.00E-06,ethanol
lald_L_m,SRR21232876,1.00E-06,(S)-lactaldehyde
ins_m,SRR21232876,1.00E-06,Inosine
but_m,SRR21232876,1.00E-06,butyrate
4hphac_m,SRR21232876,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR21232876,1.00E-06,Uridine
ocdca_m,SRR21232876,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR21232876,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR21232876,1.00E-06,Riboflavin
hdca_m,SRR21232876,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR21232876,1.00E-06,methanol
4hoxpacd_m,SRR21232876,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR21232876,1.00E-06,D-Arabinose
acac_m,SRR21232876,1.00E-06,acetoacetate
2hyoxplac_m,SRR21232876,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR21232876,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR21232876,1.00E-06,D-Fructose
fum_m,SRR21232876,1.00E-06,Fumarate
xtsn_m,SRR21232876,1.00E-06,xanthosine
btd_RR_m,SRR21232876,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR21232876,1.00E-06,Reduced riboflavin
ch4s_m,SRR21232876,1.00E-06,Methanethiol
ppi_m,SRR21232876,1.37E-05,Diphosphate
12ppd_S_m,SRR21232876,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR21232876,1.00E-06,L-cysteine
galur_m,SRR21232876,1.00E-06,D-Galacturonate
ac_m,SRR21232876,1.00E-06,acetate
2obut_m,SRR21232876,1.00E-06,2-Oxobutanoate
apio_D_m,SRR21232876,0.000800961,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR21232876,0.000533974,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR21232876,0.000533974,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR21232876,0.000533974,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR21232876,0.000533974,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR21232876,1.00E-06,Indole
acerA_m,SRR21232876,0.000266987,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR21232876,1.00E-06,formaldehyde
ispre_m,SRR21232876,1.00E-06,Isoprene
mqn7_m,SRR21232882,1.00E-06,Menaquinone 7
mqn8_m,SRR21232882,1.00E-06,Menaquinone 8
h_m,SRR21232882,80.91191015,proton
h2s_m,SRR21232882,0.216975959,Hydrogen sulfide
so4_m,SRR21232882,1.00E-06,sulfate
co2_m,SRR21232882,1.502433695,carbon dioxide
tma_m,SRR21232882,1.00E-06,trimethylamine
h2o_m,SRR21232882,4.145507097,Water
tmao_m,SRR21232882,1.00E-06,Trimethylamine N-oxide
so3_m,SRR21232882,1.00E-06,Sulfite
tsul_m,SRR21232882,1.00E-06,thiosulfate(2-)
for_m,SRR21232882,1.00E-06,Formate
chol_m,SRR21232882,1.00E-06,Choline
o2_m,SRR21232882,1.00E-06,O2
diact_m,SRR21232882,1.00E-06,Diacetyl
ppa_m,SRR21232882,1.00E-06,propionate
h2_m,SRR21232882,1.00E-06,Hydrogen
xan_m,SRR21232882,0.486278055,Xanthine
lac_L_m,SRR21232882,1.00E-06,(S)-lactate
glyc_m,SRR21232882,1.00E-06,Glycerol
succ_m,SRR21232882,1.00E-06,Succinate
isocapr_m,SRR21232882,1.00E-06,Isocaproate
oxa_m,SRR21232882,1.00E-06,oxalate(2-)
glyclt_m,SRR21232882,1.00E-06,glycolate
pac_m,SRR21232882,0.028693638,phenylacetate
acald_m,SRR21232882,1.00E-06,acetaldehyde
actn_R_m,SRR21232882,1.00E-06,(R)-Acetoin
isobut_m,SRR21232882,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR21232882,1.00E-06,chorismate
hxan_m,SRR21232882,1.00E-06,Hypoxanthine
mnl_m,SRR21232882,1.00E-06,D-Mannitol
gcald_m,SRR21232882,1.00E-06,glycolaldehyde
fuc_L_m,SRR21232882,1.00E-06,L-fucose
bhb_m,SRR21232882,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR21232882,1.00E-06,Citrate
isoval_m,SRR21232882,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR21232882,0.196198575,Nicotinate
ura_m,SRR21232882,0.102145207,uracil
glyb_m,SRR21232882,1.00E-06,glycine betaine
rib_D_m,SRR21232882,1.00E-06,D-ribose
glcn_m,SRR21232882,1.00E-06,D-gluconate
3mop_m,SRR21232882,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR21232882,1.00E-06,Allantoin
inost_m,SRR21232882,1.00E-06,myo-inositol
phenol_m,SRR21232882,0.048309677,Phenol
mal_L_m,SRR21232882,1.00E-06,(S)-malate(2-)
phpyr_m,SRR21232882,1.00E-06,keto-phenylpyruvate
thymd_m,SRR21232882,1.00E-06,Thymidine
4hbz_m,SRR21232882,1.00E-06,4-hydroxybenzoate
etoh_m,SRR21232882,1.00E-06,ethanol
lald_L_m,SRR21232882,1.00E-06,(S)-lactaldehyde
ins_m,SRR21232882,1.00E-06,Inosine
but_m,SRR21232882,1.00E-06,butyrate
4hphac_m,SRR21232882,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR21232882,1.00E-06,Uridine
ocdca_m,SRR21232882,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR21232882,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR21232882,1.00E-06,Riboflavin
hdca_m,SRR21232882,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR21232882,1.00E-06,methanol
4hoxpacd_m,SRR21232882,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR21232882,1.00E-06,D-Arabinose
acac_m,SRR21232882,1.00E-06,acetoacetate
2hyoxplac_m,SRR21232882,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR21232882,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR21232882,1.00E-06,D-Fructose
fum_m,SRR21232882,1.00E-06,Fumarate
xtsn_m,SRR21232882,1.00E-06,xanthosine
btd_RR_m,SRR21232882,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR21232882,1.00E-06,Reduced riboflavin
ch4s_m,SRR21232882,1.00E-06,Methanethiol
ppi_m,SRR21232882,3.71E-06,Diphosphate
12ppd_S_m,SRR21232882,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR21232882,1.00E-06,L-cysteine
galur_m,SRR21232882,1.00E-06,D-Galacturonate
ac_m,SRR21232882,1.00E-06,acetate
2obut_m,SRR21232882,1.00E-06,2-Oxobutanoate
apio_D_m,SRR21232882,0.000800961,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR21232882,0.000533974,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR21232882,0.000533974,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR21232882,0.000533974,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR21232882,0.000533974,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR21232882,1.00E-06,Indole
acerA_m,SRR21232882,0.000266987,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR21232882,1.00E-06,formaldehyde
ispre_m,SRR21232882,1.00E-06,Isoprene
mqn7_m,SRR21232869,1.00E-06,Menaquinone 7
mqn8_m,SRR21232869,1.00E-06,Menaquinone 8
h_m,SRR21232869,81.46865547,proton
h2s_m,SRR21232869,1.00E-06,Hydrogen sulfide
so4_m,SRR21232869,0.196945641,sulfate
co2_m,SRR21232869,1.128012144,carbon dioxide
tma_m,SRR21232869,1.00E-06,trimethylamine
h2o_m,SRR21232869,2.923692265,Water
tmao_m,SRR21232869,1.00E-06,Trimethylamine N-oxide
so3_m,SRR21232869,1.00E-06,Sulfite
tsul_m,SRR21232869,0.009517039,thiosulfate(2-)
for_m,SRR21232869,1.00E-06,Formate
chol_m,SRR21232869,1.00E-06,Choline
o2_m,SRR21232869,1.00E-06,O2
diact_m,SRR21232869,1.00E-06,Diacetyl
ppa_m,SRR21232869,1.00E-06,propionate
h2_m,SRR21232869,1.00E-06,Hydrogen
xan_m,SRR21232869,0.549134435,Xanthine
lac_L_m,SRR21232869,1.00E-06,(S)-lactate
glyc_m,SRR21232869,1.00E-06,Glycerol
succ_m,SRR21232869,1.00E-06,Succinate
isocapr_m,SRR21232869,1.00E-06,Isocaproate
oxa_m,SRR21232869,1.00E-06,oxalate(2-)
glyclt_m,SRR21232869,1.00E-06,glycolate
pac_m,SRR21232869,0.028549416,phenylacetate
acald_m,SRR21232869,1.00E-06,acetaldehyde
actn_R_m,SRR21232869,1.00E-06,(R)-Acetoin
isobut_m,SRR21232869,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR21232869,1.00E-06,chorismate
hxan_m,SRR21232869,1.00E-06,Hypoxanthine
mnl_m,SRR21232869,1.00E-06,D-Mannitol
gcald_m,SRR21232869,1.00E-06,glycolaldehyde
fuc_L_m,SRR21232869,1.00E-06,L-fucose
bhb_m,SRR21232869,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR21232869,1.00E-06,Citrate
isoval_m,SRR21232869,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR21232869,0.152773766,Nicotinate
ura_m,SRR21232869,0.09907967,uracil
glyb_m,SRR21232869,1.00E-06,glycine betaine
rib_D_m,SRR21232869,1.00E-06,D-ribose
glcn_m,SRR21232869,1.00E-06,D-gluconate
3mop_m,SRR21232869,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR21232869,1.00E-06,Allantoin
inost_m,SRR21232869,1.00E-06,myo-inositol
phenol_m,SRR21232869,0.056452334,Phenol
mal_L_m,SRR21232869,1.00E-06,(S)-malate(2-)
phpyr_m,SRR21232869,1.00E-06,keto-phenylpyruvate
thymd_m,SRR21232869,1.00E-06,Thymidine
4hbz_m,SRR21232869,1.00E-06,4-hydroxybenzoate
etoh_m,SRR21232869,1.00E-06,ethanol
lald_L_m,SRR21232869,1.00E-06,(S)-lactaldehyde
ins_m,SRR21232869,1.00E-06,Inosine
but_m,SRR21232869,1.00E-06,butyrate
4hphac_m,SRR21232869,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR21232869,1.00E-06,Uridine
ocdca_m,SRR21232869,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR21232869,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR21232869,1.00E-06,Riboflavin
hdca_m,SRR21232869,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR21232869,1.00E-06,methanol
4hoxpacd_m,SRR21232869,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR21232869,1.00E-06,D-Arabinose
acac_m,SRR21232869,1.00E-06,acetoacetate
2hyoxplac_m,SRR21232869,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR21232869,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR21232869,1.00E-06,D-Fructose
fum_m,SRR21232869,1.00E-06,Fumarate
xtsn_m,SRR21232869,1.00E-06,xanthosine
btd_RR_m,SRR21232869,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR21232869,1.00E-06,Reduced riboflavin
ch4s_m,SRR21232869,1.00E-06,Methanethiol
ppi_m,SRR21232869,5.39E-06,Diphosphate
12ppd_S_m,SRR21232869,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR21232869,1.00E-06,L-cysteine
galur_m,SRR21232869,1.00E-06,D-Galacturonate
ac_m,SRR21232869,1.00E-06,acetate
2obut_m,SRR21232869,1.00E-06,2-Oxobutanoate
apio_D_m,SRR21232869,0.000800961,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR21232869,0.000533974,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR21232869,0.000533974,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR21232869,0.000533974,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR21232869,0.000533974,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR21232869,1.00E-06,Indole
acerA_m,SRR21232869,0.000266987,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR21232869,1.00E-06,formaldehyde
ispre_m,SRR21232869,1.00E-06,Isoprene
mqn7_m,SRR21232889,1.00E-06,Menaquinone 7
mqn8_m,SRR21232889,1.00E-06,Menaquinone 8
h_m,SRR21232889,82.51747226,proton
h2s_m,SRR21232889,0.217052441,Hydrogen sulfide
so4_m,SRR21232889,1.00E-06,sulfate
co2_m,SRR21232889,1.456452898,carbon dioxide
tma_m,SRR21232889,1.00E-06,trimethylamine
h2o_m,SRR21232889,3.105208408,Water
tmao_m,SRR21232889,1.00E-06,Trimethylamine N-oxide
so3_m,SRR21232889,1.00E-06,Sulfite
tsul_m,SRR21232889,1.00E-06,thiosulfate(2-)
for_m,SRR21232889,1.00E-06,Formate
chol_m,SRR21232889,1.00E-06,Choline
o2_m,SRR21232889,1.00E-06,O2
diact_m,SRR21232889,1.00E-06,Diacetyl
ppa_m,SRR21232889,1.00E-06,propionate
h2_m,SRR21232889,1.00E-06,Hydrogen
xan_m,SRR21232889,0.552659704,Xanthine
lac_L_m,SRR21232889,1.00E-06,(S)-lactate
glyc_m,SRR21232889,1.00E-06,Glycerol
succ_m,SRR21232889,1.00E-06,Succinate
isocapr_m,SRR21232889,1.00E-06,Isocaproate
oxa_m,SRR21232889,1.00E-06,oxalate(2-)
glyclt_m,SRR21232889,1.00E-06,glycolate
pac_m,SRR21232889,0.028615745,phenylacetate
acald_m,SRR21232889,1.00E-06,acetaldehyde
actn_R_m,SRR21232889,1.00E-06,(R)-Acetoin
isobut_m,SRR21232889,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR21232889,1.00E-06,chorismate
hxan_m,SRR21232889,1.00E-06,Hypoxanthine
mnl_m,SRR21232889,1.00E-06,D-Mannitol
gcald_m,SRR21232889,1.00E-06,glycolaldehyde
fuc_L_m,SRR21232889,1.00E-06,L-fucose
bhb_m,SRR21232889,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR21232889,1.00E-06,Citrate
isoval_m,SRR21232889,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR21232889,0.096023374,Nicotinate
ura_m,SRR21232889,0.142681915,uracil
glyb_m,SRR21232889,1.00E-06,glycine betaine
rib_D_m,SRR21232889,1.00E-06,D-ribose
glcn_m,SRR21232889,1.00E-06,D-gluconate
3mop_m,SRR21232889,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR21232889,1.00E-06,Allantoin
inost_m,SRR21232889,1.00E-06,myo-inositol
phenol_m,SRR21232889,1.00E-06,Phenol
mal_L_m,SRR21232889,1.00E-06,(S)-malate(2-)
phpyr_m,SRR21232889,1.00E-06,keto-phenylpyruvate
thymd_m,SRR21232889,0.000799375,Thymidine
4hbz_m,SRR21232889,0.048478872,4-hydroxybenzoate
etoh_m,SRR21232889,1.00E-06,ethanol
lald_L_m,SRR21232889,1.00E-06,(S)-lactaldehyde
ins_m,SRR21232889,1.00E-06,Inosine
but_m,SRR21232889,1.00E-06,butyrate
4hphac_m,SRR21232889,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR21232889,1.00E-06,Uridine
ocdca_m,SRR21232889,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR21232889,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR21232889,1.00E-06,Riboflavin
hdca_m,SRR21232889,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR21232889,1.00E-06,methanol
4hoxpacd_m,SRR21232889,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR21232889,1.00E-06,D-Arabinose
acac_m,SRR21232889,1.00E-06,acetoacetate
2hyoxplac_m,SRR21232889,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR21232889,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR21232889,1.00E-06,D-Fructose
fum_m,SRR21232889,1.00E-06,Fumarate
xtsn_m,SRR21232889,1.00E-06,xanthosine
btd_RR_m,SRR21232889,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR21232889,1.00E-06,Reduced riboflavin
ch4s_m,SRR21232889,1.00E-06,Methanethiol
ppi_m,SRR21232889,1.26E-06,Diphosphate
12ppd_S_m,SRR21232889,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR21232889,1.00E-06,L-cysteine
galur_m,SRR21232889,1.00E-06,D-Galacturonate
ac_m,SRR21232889,1.00E-06,acetate
2obut_m,SRR21232889,1.00E-06,2-Oxobutanoate
apio_D_m,SRR21232889,0.000800961,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR21232889,0.000533974,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR21232889,0.000533974,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR21232889,0.000533974,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR21232889,0.000533974,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR21232889,1.00E-06,Indole
acerA_m,SRR21232889,0.000266987,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR21232889,1.00E-06,formaldehyde
ispre_m,SRR21232889,1.00E-06,Isoprene
mqn7_m,SRR21232883,1.00E-06,Menaquinone 7
mqn8_m,SRR21232883,1.00E-06,Menaquinone 8
h_m,SRR21232883,87.17745723,proton
h2s_m,SRR21232883,0.217155767,Hydrogen sulfide
so4_m,SRR21232883,1.00E-06,sulfate
co2_m,SRR21232883,1.452982498,carbon dioxide
tma_m,SRR21232883,1.00E-06,trimethylamine
h2o_m,SRR21232883,4.292647603,Water
tmao_m,SRR21232883,1.00E-06,Trimethylamine N-oxide
